transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,is_fraud
T013903,C7489,182.11,withdrawal,2025-01-23 16:16:20,Florida,mobile,41,0
T013904,C3773,72.51,deposit,2025-01-28 17:55:00,Georgia,mobile,12,0
T013905,C7467,47.32,withdrawal,2025-01-21 02:24:25,Texas,mobile,22,0
T013906,C8069,254.91,deposit,2025-01-27 05:24:23,Washington,desktop,31,0
T013907,C6916,3.69,deposit,2025-01-03 06:46:41,New York,desktop,22,0
T013908,C5269,193.88,deposit,2025-01-02 19:53:00,Florida,POS,42,0
T013909,C8574,26.24,withdrawal,2025-01-18 02:46:18,Illinois,desktop,31,0
T013910,C4333,188.87,payment,2025-01-25 13:26:08,New York,mobile,47,0
T013911,C6018,14.99,transfer,2025-01-24 08:30:23,Washington,POS,37,0
T013912,C5093,86.8,transfer,2025-01-05 13:50:00,Georgia,POS,27,0
T013913,C2094,219.02,payment,2025-01-28 20:10:43,Georgia,POS,32,0
T013914,C2258,64.16,transfer,2025-01-22 05:44:50,New York,mobile,39,0
T013915,C4767,137.27,deposit,2025-01-16 23:49:01,Georgia,desktop,25,0
T013916,C5051,163.31,transfer,2025-01-26 17:09:39,Texas,ATM,29,0
T013917,C1370,133.37,withdrawal,2025-01-13 17:10:22,Texas,desktop,16,0
T013918,C7358,259.47,payment,2025-01-13 07:34:26,Illinois,ATM,41,0
T013919,C4063,59.21,payment,2025-01-27 08:53:30,Texas,mobile,28,0
T013920,C7176,19.01,payment,2025-01-03 03:57:40,Georgia,desktop,1,0
T013921,C7888,4.9,payment,2025-01-01 01:45:44,Washington,mobile,37,0
T013922,C3035,28.3,withdrawal,2025-01-06 23:18:41,Illinois,mobile,33,0
T013923,C3306,15.45,deposit,2025-01-30 07:12:12,Georgia,POS,49,0
T013924,C3666,81.63,deposit,2025-01-11 00:44:34,New York,desktop,45,0
T013925,C8514,20.45,deposit,2025-01-16 12:57:04,Florida,POS,37,0
T013926,C8690,3.97,transfer,2025-01-08 19:50:46,Texas,desktop,11,0
T013927,C8586,3.67,deposit,2025-01-23 05:04:28,Illinois,mobile,20,0
T013928,C8248,178.12,transfer,2025-01-30 09:28:54,Texas,POS,26,0
T013929,C2929,89.51,withdrawal,2025-01-16 19:28:01,Texas,mobile,39,0
T013930,C2746,44.33,transfer,2025-01-01 13:25:40,California,ATM,2,0
T013931,C9400,224.65,deposit,2025-01-25 19:06:33,New York,mobile,36,0
T013932,C3638,7.28,payment,2025-01-18 00:47:52,Texas,ATM,48,0
T013933,C1441,392.83,withdrawal,2025-01-20 17:49:45,Florida,ATM,25,0
T013934,C3956,95.79,deposit,2025-01-17 15:40:16,Washington,POS,4,0
T013935,C6674,20.27,deposit,2025-01-02 11:38:13,California,POS,45,0
T013936,C2639,113.65,deposit,2025-01-10 22:03:51,Illinois,desktop,19,0
T013937,C6341,144.13,withdrawal,2025-01-15 19:49:39,Illinois,desktop,45,0
T013938,C6309,56.1,payment,2025-01-25 07:12:34,Florida,POS,40,0
T013939,C1690,197.78,payment,2025-01-30 03:33:56,Florida,desktop,7,0
T013940,C2502,16.34,payment,2025-01-30 17:28:41,Washington,mobile,42,0
T013941,C4301,32.69,deposit,2025-01-18 05:29:09,New York,mobile,27,0
T013942,C8367,9.82,transfer,2025-01-10 21:25:08,Florida,mobile,28,0
T013943,C2284,23.68,deposit,2025-01-26 13:01:24,Illinois,mobile,49,0
T013944,C7668,27.28,payment,2025-01-17 22:35:07,New York,mobile,40,0
T013945,C4999,249.66,withdrawal,2025-01-28 01:21:17,Florida,ATM,1,0
T013946,C3247,8.13,transfer,2025-01-05 13:01:14,Florida,mobile,1,0
T013947,C4891,55.76,transfer,2025-01-15 21:05:07,Georgia,desktop,37,0
T013948,C9993,76.01,deposit,2025-01-21 16:05:41,Illinois,POS,37,0
T013949,C8283,228.96,withdrawal,2025-01-12 09:39:08,New York,POS,42,0
T013950,C6987,607.32,transfer,2025-01-05 17:55:39,California,desktop,22,0
T013951,C1118,139.99,payment,2025-01-19 03:46:39,California,desktop,9,0
T013952,C6758,353.33,deposit,2025-01-11 07:07:31,Washington,desktop,44,0
T013953,C3427,154.69,deposit,2025-01-17 01:31:44,New York,POS,27,0
T013954,C2841,330.23,payment,2025-01-20 22:45:51,Florida,desktop,18,0
T013955,C4145,122.85,payment,2025-01-13 23:27:02,Florida,desktop,27,0
T013956,C8612,8.31,payment,2025-01-25 14:08:27,New York,ATM,30,0
T013957,C9882,51.4,transfer,2025-01-23 22:27:57,California,ATM,1,0
T013958,C5333,104.01,withdrawal,2025-01-22 10:43:19,Washington,ATM,28,0
T013959,C3216,43.19,transfer,2025-01-16 22:59:06,Georgia,POS,13,1
T013960,C6185,31.94,withdrawal,2025-01-21 19:29:35,Georgia,desktop,27,0
T013961,C5641,86.13,deposit,2025-01-24 13:34:06,Texas,mobile,0,0
T013962,C5680,271.06,withdrawal,2025-01-29 02:54:04,Illinois,POS,43,0
T013963,C5473,3.56,payment,2025-01-11 10:11:19,New York,ATM,49,0
T013964,C5556,146.63,transfer,2025-01-19 19:35:47,Washington,ATM,15,0
T013965,C4409,128.28,payment,2025-01-27 06:03:51,Texas,POS,36,0
T013966,C9450,332.29,deposit,2025-01-02 02:16:21,Illinois,POS,20,0
T013967,C4051,266.95,transfer,2025-01-02 14:09:47,Texas,desktop,13,0
T013968,C3631,143.65,transfer,2025-01-23 12:05:48,Texas,POS,42,0
T013969,C2054,73.48,payment,2025-01-12 16:13:11,Illinois,mobile,16,0
T013970,C8426,22.85,transfer,2025-01-24 15:10:29,Texas,mobile,14,0
T013971,C3668,78.8,payment,2025-01-15 02:12:02,California,POS,47,0
T013972,C2512,144.97,withdrawal,2025-01-21 05:08:54,Washington,mobile,30,0
T013973,C1689,226.02,deposit,2025-01-05 22:43:04,New York,desktop,45,0
T013974,C5702,155.93,payment,2025-01-12 06:53:23,Georgia,POS,48,0
T013975,C5291,21.72,deposit,2025-01-29 13:28:56,Washington,mobile,35,0
T013976,C1105,91.55,transfer,2025-01-01 02:34:27,Georgia,ATM,13,0
T013977,C5425,40.37,deposit,2025-01-22 04:35:53,California,desktop,35,0
T013978,C3704,0.92,deposit,2025-01-23 08:58:56,California,POS,26,1
T013979,C9121,22.34,deposit,2025-01-12 18:29:04,Georgia,POS,2,0
T013980,C3060,12.02,transfer,2025-01-14 02:20:47,Illinois,POS,35,0
T013981,C8178,184.97,withdrawal,2025-01-08 20:03:05,Illinois,ATM,5,0
T013982,C1259,29.91,withdrawal,2025-01-28 03:44:05,Illinois,mobile,26,0
T013983,C3520,33.51,withdrawal,2025-01-25 05:20:10,Texas,POS,21,0
T013984,C4223,321.73,payment,2025-01-09 12:57:54,Texas,mobile,21,0
T013985,C8044,47.66,payment,2025-01-15 14:01:31,Georgia,desktop,35,0
T013986,C1975,0.96,transfer,2025-01-15 23:13:47,New York,ATM,31,0
T013987,C4197,33.39,withdrawal,2025-01-20 10:10:31,Texas,ATM,26,0
T013988,C4080,12.7,deposit,2025-01-11 16:36:23,New York,desktop,6,0
T013989,C1620,10.85,withdrawal,2025-01-13 19:45:37,California,desktop,38,0
T013990,C1482,8.07,payment,2025-01-08 17:15:23,New York,POS,49,0
T013991,C1947,89.96,transfer,2025-01-29 07:28:22,New York,desktop,11,0
T013992,C6575,20.99,withdrawal,2025-01-08 17:16:45,Illinois,ATM,15,0
T013993,C9451,44.82,payment,2025-01-07 22:24:57,Texas,mobile,37,0
T013994,C4376,198.06,payment,2025-01-06 08:05:52,Florida,mobile,4,0
T013995,C2455,55.22,deposit,2025-01-24 08:15:02,Florida,mobile,41,0
T013996,C3328,247.33,withdrawal,2025-01-27 21:13:20,Illinois,mobile,48,0
T013997,C6794,68.9,deposit,2025-01-21 15:46:32,Washington,mobile,34,0
T013998,C6456,50.89,withdrawal,2025-01-23 15:39:45,Washington,mobile,8,0
T013999,C5106,138.79,transfer,2025-01-27 00:27:46,Washington,ATM,28,0
T014000,C8997,7.6,withdrawal,2025-01-25 09:25:12,California,desktop,26,0
T014001,C4414,9.37,deposit,2025-01-19 13:13:04,California,ATM,31,0
T014002,C9347,105.55,deposit,2025-01-17 13:21:53,California,POS,9,0
T014003,C9574,66.74,payment,2025-01-19 12:26:24,New York,mobile,24,0
T014004,C6123,156.26,withdrawal,2025-01-06 17:24:45,Georgia,desktop,41,0
T014005,C6178,248.02,withdrawal,2025-01-25 21:52:39,Texas,desktop,37,0
T014006,C4958,49.16,transfer,2025-01-10 02:55:19,California,mobile,24,0
T014007,C1896,90.74,payment,2025-01-09 10:53:18,Florida,desktop,3,0
T014008,C4998,69.45,deposit,2025-01-12 22:36:37,New York,mobile,42,0
T014009,C4683,399.6,withdrawal,2025-01-23 02:45:04,California,POS,40,0
T014010,C2399,177.84,payment,2025-01-13 13:18:13,California,mobile,43,0
T014011,C5717,242.74,transfer,2025-01-09 15:35:23,Washington,POS,22,0
T014012,C6985,29.35,payment,2025-01-24 08:19:18,Washington,desktop,9,0
T014013,C7118,148.07,withdrawal,2025-01-02 13:28:31,Texas,ATM,5,0
T014014,C5816,30.85,withdrawal,2025-01-10 03:01:31,Texas,desktop,12,0
T014015,C9357,23.41,transfer,2025-01-24 12:12:28,New York,ATM,30,0
T014016,C4936,288.72,transfer,2025-01-06 13:41:45,Florida,mobile,4,0
T014017,C2309,1.95,transfer,2025-01-28 22:06:08,Illinois,desktop,3,0
T014018,C9498,336.36,deposit,2025-01-30 09:34:47,Washington,desktop,2,0
T014019,C6811,16.17,payment,2025-01-26 23:43:40,Florida,POS,29,0
T014020,C1099,171.17,payment,2025-01-11 08:37:15,Georgia,mobile,22,0
T014021,C4505,32.29,payment,2025-01-21 19:21:52,Washington,ATM,36,0
T014022,C8756,43.19,deposit,2025-01-01 21:41:49,Texas,mobile,17,0
T014023,C8478,24.43,payment,2025-01-17 05:12:37,Texas,POS,34,0
T014024,C4290,88.07,transfer,2025-01-21 23:28:45,Illinois,POS,4,0
T014025,C1558,42.79,payment,2025-01-26 23:54:41,Florida,POS,40,0
T014026,C6916,107.12,deposit,2025-01-05 15:51:23,Florida,mobile,27,0
T014027,C7032,1.58,deposit,2025-01-12 12:29:48,Illinois,POS,37,0
T014028,C4484,6.65,payment,2025-01-13 13:06:57,Texas,mobile,46,0
T014029,C8879,10.5,deposit,2025-01-30 21:08:14,New York,POS,17,0
T014030,C6378,54.3,deposit,2025-01-14 14:40:50,Florida,desktop,7,0
T014031,C8837,168.63,payment,2025-01-29 18:20:01,California,ATM,11,0
T014032,C4167,219.08,deposit,2025-01-28 03:05:59,Florida,mobile,29,0
T014033,C6835,28.08,deposit,2025-01-16 04:19:08,Georgia,ATM,21,0
T014034,C6923,85.42,payment,2025-01-26 13:55:21,Florida,mobile,5,0
T014035,C1210,146.26,transfer,2025-01-24 11:34:56,Georgia,mobile,29,0
T014036,C2396,34.08,transfer,2025-01-10 18:54:06,Florida,desktop,7,0
T014037,C4797,52.6,deposit,2025-01-09 00:57:51,Texas,desktop,46,0
T014038,C9846,74.23,withdrawal,2025-01-21 16:12:52,California,mobile,47,0
T014039,C5473,14.49,withdrawal,2025-01-26 01:50:58,Georgia,POS,28,0
T014040,C8113,2.63,payment,2025-01-06 19:20:48,Florida,mobile,30,0
T014041,C4856,16.58,payment,2025-01-26 18:11:40,New York,mobile,4,1
T014042,C3703,98.58,transfer,2025-01-09 13:39:11,Washington,desktop,10,0
T014043,C6390,7.65,withdrawal,2025-01-27 12:06:58,Georgia,desktop,16,0
T014044,C2431,21.03,payment,2025-01-08 03:28:54,Washington,ATM,12,0
T014045,C2782,41.23,withdrawal,2025-01-23 23:48:14,California,ATM,19,0
T014046,C3769,8.11,withdrawal,2025-01-11 05:24:19,Illinois,POS,30,0
T014047,C7251,21.28,deposit,2025-01-15 09:57:22,New York,ATM,25,0
T014048,C1241,242.22,deposit,2025-01-19 16:19:09,Illinois,ATM,27,0
T014049,C5706,1.95,withdrawal,2025-01-03 10:42:30,Florida,ATM,24,0
T014050,C6194,105.97,transfer,2025-01-01 02:10:37,Georgia,POS,47,0
T014051,C5932,48.52,payment,2025-01-18 01:44:08,Texas,mobile,17,0
T014052,C1597,111.67,payment,2025-01-13 09:00:12,Florida,mobile,44,0
T014053,C6377,88.84,transfer,2025-01-05 19:03:08,Florida,POS,31,0
T014054,C5814,25.3,deposit,2025-01-21 07:22:42,Illinois,mobile,28,0
T014055,C2376,187.87,deposit,2025-01-05 09:32:57,Florida,ATM,2,0
T014056,C9221,67.72,transfer,2025-01-04 02:44:11,New York,ATM,34,0
T014057,C1932,172.9,transfer,2025-01-13 01:18:25,Texas,ATM,37,0
T014058,C9664,52.09,deposit,2025-01-24 01:13:25,Illinois,ATM,14,0
T014059,C1924,417.9,withdrawal,2025-01-02 13:33:55,California,mobile,2,0
T014060,C5225,147.18,deposit,2025-01-13 12:03:23,Washington,POS,20,1
T014061,C4271,337.99,withdrawal,2025-01-29 01:19:49,Florida,POS,2,0
T014062,C2384,72.22,payment,2025-01-30 21:11:18,Washington,POS,34,0
T014063,C3716,64.19,payment,2025-01-10 06:18:04,Georgia,desktop,49,0
T014064,C2619,140.84,withdrawal,2025-01-23 16:32:17,Illinois,POS,7,0
T014065,C4875,212.27,withdrawal,2025-01-26 18:21:38,Washington,desktop,47,0
T014066,C6305,332.83,deposit,2025-01-11 13:56:54,Florida,POS,2,0
T014067,C2892,39.24,transfer,2025-01-24 15:31:01,Georgia,ATM,10,0
T014068,C3984,160.3,withdrawal,2025-01-21 07:47:00,Florida,POS,47,0
T014069,C5641,23.65,payment,2025-01-15 05:55:51,Illinois,desktop,1,0
T014070,C7997,78.87,deposit,2025-01-06 21:16:57,New York,ATM,32,0
T014071,C8733,19.83,payment,2025-01-27 03:57:37,California,desktop,7,0
T014072,C4322,42.68,deposit,2025-01-12 00:29:23,Florida,mobile,11,0
T014073,C7793,267.89,transfer,2025-01-24 23:36:34,New York,mobile,18,0
T014074,C7818,15.79,transfer,2025-01-15 12:41:22,Florida,mobile,17,0
T014075,C1712,100.08,payment,2025-01-16 01:41:28,Florida,ATM,49,0
T014076,C4973,89.88,withdrawal,2025-01-24 06:00:14,New York,ATM,20,0
T014077,C7567,12.87,withdrawal,2025-01-13 09:12:56,Florida,desktop,21,0
T014078,C4661,39.45,payment,2025-01-23 01:54:16,California,ATM,42,0
T014079,C4887,82.78,withdrawal,2025-01-13 00:57:41,Washington,POS,29,0
T014080,C8084,20.72,withdrawal,2025-01-04 00:38:53,Illinois,desktop,17,0
T014081,C2278,161.26,payment,2025-01-21 22:53:08,Georgia,POS,5,0
T014082,C2447,358.12,payment,2025-01-22 03:05:59,Georgia,ATM,0,0
T014083,C7798,24.18,transfer,2025-01-24 09:32:35,Washington,POS,8,0
T014084,C6780,20.69,payment,2025-01-04 00:58:40,New York,ATM,15,0
T014085,C2607,60.69,transfer,2025-01-25 12:13:44,Washington,ATM,28,0
T014086,C3664,137.74,transfer,2025-01-13 11:29:42,Texas,POS,28,0
T014087,C3935,33.07,deposit,2025-01-25 23:18:41,Georgia,mobile,4,0
T014088,C7915,2.01,withdrawal,2025-01-09 07:09:38,Florida,ATM,18,0
T014089,C9626,77.92,payment,2025-01-24 20:38:42,Illinois,desktop,21,0
T014090,C6729,313.73,withdrawal,2025-01-20 13:21:05,California,desktop,48,0
T014091,C2302,49.64,deposit,2025-01-28 18:56:01,California,mobile,7,0
T014092,C3258,54.5,payment,2025-01-17 17:57:31,Texas,POS,17,0
T014093,C7845,347.06,payment,2025-01-08 03:10:30,Washington,mobile,43,0
T014094,C2471,118.62,deposit,2025-01-23 13:58:54,California,POS,47,0
T014095,C2585,127.0,withdrawal,2025-01-19 16:12:50,Washington,mobile,13,0
T014096,C7943,82.71,transfer,2025-01-24 03:30:13,Illinois,ATM,3,0
T014097,C6493,367.34,deposit,2025-01-09 01:28:27,Texas,desktop,39,0
T014098,C8325,116.75,deposit,2025-01-08 19:06:51,Washington,mobile,26,0
T014099,C5570,225.41,payment,2025-01-17 07:27:35,New York,desktop,23,0
T014100,C3299,120.19,transfer,2025-01-18 09:32:39,Washington,POS,29,0
T014101,C6982,132.85,deposit,2025-01-20 17:15:13,Washington,mobile,11,0
T014102,C8476,34.31,withdrawal,2025-01-28 17:11:13,Texas,mobile,42,0
T014103,C9317,36.17,deposit,2025-01-14 05:33:32,New York,mobile,12,0
T014104,C6316,152.78,withdrawal,2025-01-21 08:22:35,California,mobile,39,0
T014105,C6285,35.2,payment,2025-01-02 02:28:30,Georgia,desktop,49,0
T014106,C5055,82.73,deposit,2025-01-15 15:39:12,Illinois,ATM,44,0
T014107,C7542,28.68,withdrawal,2025-01-27 16:35:49,Washington,desktop,3,0
T014108,C9132,169.82,payment,2025-01-21 16:22:30,Florida,ATM,25,0
T014109,C8798,11.71,payment,2025-01-16 17:17:37,Texas,mobile,0,0
T014110,C8178,176.87,payment,2025-01-25 00:31:14,California,ATM,26,0
T014111,C5602,92.31,deposit,2025-01-12 06:22:11,Washington,desktop,22,0
T014112,C5593,20.69,payment,2025-01-24 04:45:31,Illinois,mobile,41,0
T014113,C2954,78.1,payment,2025-01-01 10:45:26,Florida,desktop,37,0
T014114,C6368,33.2,withdrawal,2025-01-05 16:47:17,Texas,desktop,10,0
T014115,C5969,39.08,payment,2025-01-05 12:55:24,Illinois,desktop,38,0
T014116,C9284,43.31,deposit,2025-01-06 14:50:00,California,ATM,41,0
T014117,C8350,6.54,transfer,2025-01-07 05:45:53,Georgia,mobile,43,0
T014118,C7273,426.6,payment,2025-01-14 01:10:25,Washington,mobile,20,0
T014119,C7893,3.2,deposit,2025-01-29 11:30:51,Washington,desktop,21,0
T014120,C8364,108.62,payment,2025-01-27 11:06:10,Washington,POS,27,0
T014121,C7181,46.4,deposit,2025-01-28 21:11:47,Texas,desktop,37,0
T014122,C1804,103.85,payment,2025-01-01 08:33:47,Washington,ATM,5,0
T014123,C2318,44.04,withdrawal,2025-01-18 12:55:04,Texas,ATM,24,0
T014124,C4018,112.01,transfer,2025-01-06 15:01:54,Washington,mobile,3,0
T014125,C5202,130.65,transfer,2025-01-14 13:17:11,New York,POS,33,1
T014126,C9502,117.3,deposit,2025-01-26 05:50:11,Georgia,ATM,25,0
T014127,C2294,12.1,deposit,2025-01-22 09:35:11,Washington,mobile,38,0
T014128,C1081,106.97,transfer,2025-01-24 23:47:43,New York,POS,26,0
T014129,C5041,32.85,withdrawal,2025-01-23 17:39:23,Texas,POS,38,0
T014130,C6389,2.92,withdrawal,2025-01-15 15:33:45,Illinois,mobile,20,0
T014131,C7854,53.59,payment,2025-01-20 15:57:57,California,ATM,20,0
T014132,C1447,56.84,withdrawal,2025-01-04 23:29:11,Florida,desktop,28,0
T014133,C7630,62.96,transfer,2025-01-22 10:09:06,New York,ATM,33,0
T014134,C7551,122.02,transfer,2025-01-16 02:40:31,California,ATM,26,0
T014135,C6973,36.94,withdrawal,2025-01-10 20:35:16,Washington,ATM,41,0
T014136,C3806,37.87,withdrawal,2025-01-17 23:17:32,Texas,mobile,45,0
T014137,C3596,6.25,transfer,2025-01-25 09:33:56,California,mobile,25,0
T014138,C6860,116.1,transfer,2025-01-22 12:34:18,California,desktop,4,0
T014139,C2927,83.89,transfer,2025-01-15 09:53:36,Georgia,ATM,19,0
T014140,C3577,42.99,transfer,2025-01-30 09:24:42,Georgia,ATM,7,0
T014141,C1123,122.14,transfer,2025-01-28 01:10:29,Washington,desktop,17,0
T014142,C6533,77.08,withdrawal,2025-01-11 00:23:43,California,POS,4,0
T014143,C4041,63.35,withdrawal,2025-01-21 17:46:40,Texas,POS,3,0
T014144,C7700,71.61,payment,2025-01-29 01:48:19,Georgia,desktop,42,0
T014145,C6048,101.16,payment,2025-01-03 01:24:13,New York,ATM,4,0
T014146,C1000,107.88,deposit,2025-01-25 18:09:37,Florida,mobile,15,1
T014147,C9677,34.1,payment,2025-01-11 13:03:58,Illinois,ATM,8,0
T014148,C6748,15.17,withdrawal,2025-01-15 00:45:06,New York,desktop,24,0
T014149,C1075,17.04,payment,2025-01-11 08:13:25,Florida,desktop,37,0
T014150,C2721,102.0,payment,2025-01-24 22:19:31,Texas,desktop,7,0
T014151,C7228,206.26,withdrawal,2025-01-30 15:50:26,Florida,mobile,0,0
T014152,C6420,52.68,transfer,2025-01-01 06:35:15,Texas,ATM,30,0
T014153,C2416,18.58,withdrawal,2025-01-14 05:34:46,Florida,mobile,32,0
T014154,C2239,141.31,withdrawal,2025-01-16 13:25:31,Georgia,POS,4,0
T014155,C2373,178.67,deposit,2025-01-04 06:57:33,New York,ATM,17,0
T014156,C3107,212.51,deposit,2025-01-27 20:08:24,Washington,desktop,35,0
T014157,C9230,93.35,deposit,2025-01-05 00:31:32,Washington,ATM,47,0
T014158,C3451,197.13,transfer,2025-01-07 13:31:10,Washington,desktop,19,0
T014159,C3188,1.55,payment,2025-01-07 23:29:33,Texas,mobile,23,0
T014160,C4260,11.34,deposit,2025-01-19 16:20:38,California,ATM,18,0
T014161,C2152,9.71,withdrawal,2025-01-10 05:46:03,Washington,desktop,27,0
T014162,C9105,124.69,deposit,2025-01-12 19:58:29,Texas,mobile,29,0
T014163,C2455,7.21,withdrawal,2025-01-16 09:43:45,Georgia,ATM,38,0
T014164,C5288,68.59,transfer,2025-01-23 07:07:55,Texas,ATM,14,0
T014165,C5834,64.0,deposit,2025-01-10 23:46:36,Florida,POS,49,0
T014166,C4873,37.21,withdrawal,2025-01-18 05:41:14,Texas,ATM,8,0
T014167,C3459,204.33,payment,2025-01-23 17:22:18,Florida,POS,38,0
T014168,C9714,18.69,transfer,2025-01-08 13:08:16,Georgia,ATM,30,0
T014169,C9997,43.46,withdrawal,2025-01-05 02:59:02,New York,POS,0,0
T014170,C2075,148.8,payment,2025-01-30 02:38:09,Texas,mobile,12,0
T014171,C6797,3.09,payment,2025-01-03 09:46:34,California,ATM,35,0
T014172,C6215,111.76,withdrawal,2025-01-05 03:20:04,California,mobile,1,0
T014173,C5569,169.5,deposit,2025-01-01 11:52:32,New York,ATM,41,0
T014174,C6442,269.22,payment,2025-01-04 16:10:25,Georgia,ATM,36,0
T014175,C1267,208.99,transfer,2025-01-13 02:44:59,Washington,ATM,34,0
T014176,C9016,38.48,payment,2025-01-04 13:05:18,California,ATM,36,0
T014177,C3692,88.28,deposit,2025-01-29 14:26:31,Florida,ATM,10,0
T014178,C9627,8.04,transfer,2025-01-15 02:09:11,Texas,ATM,17,0
T014179,C8246,29.82,transfer,2025-01-23 20:26:22,Illinois,desktop,19,0
T014180,C6535,9.9,transfer,2025-01-09 23:04:51,Georgia,ATM,1,0
T014181,C1280,37.86,withdrawal,2025-01-05 16:13:42,Texas,POS,23,0
T014182,C5633,208.09,payment,2025-01-28 08:23:17,Georgia,ATM,15,0
T014183,C8842,42.64,deposit,2025-01-06 18:25:42,Georgia,mobile,22,0
T014184,C5677,82.53,withdrawal,2025-01-05 05:40:23,Texas,POS,49,1
T014185,C9791,56.81,withdrawal,2025-01-30 23:46:30,Illinois,POS,37,0
T014186,C4787,61.42,transfer,2025-01-27 01:21:31,Washington,POS,46,0
T014187,C1382,349.24,withdrawal,2025-01-18 01:54:33,Georgia,desktop,43,0
T014188,C5075,35.12,payment,2025-01-15 19:32:41,California,ATM,28,0
T014189,C2027,98.7,withdrawal,2025-01-10 12:22:24,California,mobile,29,0
T014190,C4792,54.48,withdrawal,2025-01-22 05:41:03,Texas,mobile,3,0
T014191,C8969,6.31,transfer,2025-01-28 17:33:54,California,mobile,28,0
T014192,C7347,67.2,transfer,2025-01-01 02:22:45,Georgia,desktop,43,0
T014193,C5567,167.85,withdrawal,2025-01-24 16:49:30,Georgia,desktop,42,0
T014194,C5257,10.4,transfer,2025-01-13 06:49:35,Florida,desktop,40,0
T014195,C5679,7.21,deposit,2025-01-18 07:25:10,Georgia,ATM,26,0
T014196,C2483,16.68,deposit,2025-01-02 05:55:59,Florida,desktop,32,0
T014197,C2621,144.56,deposit,2025-01-07 18:13:06,Illinois,mobile,17,0
T014198,C9521,128.73,withdrawal,2025-01-18 20:54:22,Georgia,desktop,5,0
T014199,C8745,83.25,payment,2025-01-29 23:26:36,Texas,mobile,31,0
T014200,C6596,63.15,payment,2025-01-02 05:20:29,Washington,POS,30,0
T014201,C3286,219.22,transfer,2025-01-19 14:05:40,Florida,mobile,11,0
T014202,C1266,145.54,payment,2025-01-12 19:25:38,New York,POS,22,0
T014203,C2813,167.1,payment,2025-01-25 16:37:31,California,ATM,28,0
T014204,C2136,167.81,withdrawal,2025-01-14 12:54:09,Washington,desktop,2,0
T014205,C7015,102.92,transfer,2025-01-13 23:53:17,Texas,ATM,32,0
T014206,C3024,61.25,payment,2025-01-20 03:25:31,Florida,ATM,38,0
T014207,C8477,200.01,deposit,2025-01-16 05:09:43,Illinois,ATM,27,0
T014208,C2346,260.38,transfer,2025-01-17 03:27:00,Florida,POS,17,0
T014209,C4463,2.41,transfer,2025-01-07 05:21:42,New York,desktop,43,0
T014210,C7889,5.29,transfer,2025-01-20 20:08:15,Florida,ATM,21,0
T014211,C2268,318.79,deposit,2025-01-22 00:42:38,Texas,ATM,19,0
T014212,C4634,32.46,payment,2025-01-03 12:56:29,Illinois,mobile,15,0
T014213,C6052,206.65,deposit,2025-01-13 08:53:55,Georgia,mobile,6,0
T014214,C3531,49.23,transfer,2025-01-24 01:27:44,Illinois,desktop,48,0
T014215,C3676,12.68,transfer,2025-01-22 07:11:38,New York,mobile,3,0
T014216,C4153,8.39,withdrawal,2025-01-08 21:08:52,Texas,POS,41,0
T014217,C2930,17.02,withdrawal,2025-01-03 04:55:49,New York,POS,37,0
T014218,C6879,28.75,withdrawal,2025-01-09 18:26:17,New York,POS,33,0
